session_id,reader_id,book_id,session_date,start_time,duration_minutes,pages_read,percentage_completed,format,device_type,location_type,completed,data_source
S12734,R0335,B052,2026-02-14,05:16,43.9,42,75.77,Ebook,Tablet,Outdoor,0,Synthetic_Session_Log
S12735,R0335,B052,2026-02-14,19:35,37.4,37,87.12,Ebook,Tablet,Home,0,Synthetic_Session_Log
S12736,R0335,B052,2026-02-15,20:04,28.4,25,100.0,Ebook,Tablet,Commute,1,Synthetic_Session_Log
S12737,R0335,B001,2026-02-16,20:53,25.4,23,11.98,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12738,R0335,B001,2026-02-18,20:11,32.9,25,25.0,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12739,R0335,B001,2026-02-20,04:42,18.6,13,31.77,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S12740,R0335,B001,2026-02-25,13:08,41.5,32,48.44,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12741,R0335,B001,2026-02-27,19:54,40.8,33,65.62,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12742,R0335,B001,2026-03-01,22:47,49.5,30,81.25,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12743,R0335,B001,2026-03-03,06:11,23.4,20,91.67,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12744,R0335,B001,2026-03-03,08:53,46.2,38,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S12745,R0335,B145,2026-03-05,10:17,45.6,29,6.0,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S12746,R0335,B145,2026-03-05,19:06,59.1,43,14.91,Physical,Physical Book,,0,Synthetic_Session_Log
S12747,R0335,B145,2026-03-07,17:32,21.7,15,18.01,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S12748,R0335,B145,2026-03-10,17:21,40.0,26,23.4,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12749,R0335,B145,2026-03-11,22:38,37.2,32,30.02,Physical,Physical Book,,0,Synthetic_Session_Log
S12750,R0335,B145,2026-03-16,16:41,33.4,26,35.4,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S12751,R0335,B145,2026-03-17,08:07,26.5,20,39.54,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12752,R0335,B145,2026-03-20,06:01,23.3,16,42.86,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12753,R0335,B145,2026-03-22,07:21,30.4,24,47.83,Physical,Physical Book,Library,0,Synthetic_Session_Log
S12754,R0335,B145,2026-03-23,08:17,28.0,27,53.42,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12755,R0335,B145,2026-03-25,08:45,27.3,23,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log
S12756,R0335,B040,2026-03-26,19:45,31.5,28,3.98,Ebook,Kindle,Library,0,Synthetic_Session_Log
S12757,R0335,B040,2026-03-26,01:33,41.3,37,9.25,Ebook,Kindle,Home,0,Synthetic_Session_Log
S12758,R0335,B040,2026-03-28,19:02,32.4,30,13.51,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S12759,R0335,B040,2026-03-29,07:32,18.8,17,15.93,Ebook,Kindle,Home,0,Synthetic_Session_Log
S12760,R0335,B040,2026-03-30,08:46,21.4,21,18.92,Ebook,Kindle,Home,0,Synthetic_Session_Log
S12761,R0335,B040,2026-03-31,20:47,44.2,38,24.32,Ebook,Kindle,Library,0,Synthetic_Session_Log
S12762,R0335,B040,2026-03-31,21:01,43.0,39,29.87,Ebook,Kindle,Home,0,Synthetic_Session_Log
S12763,R0335,B040,2026-03-31,09:20,36.3,35,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log
S12764,R0335,B113,2026-03-31,16:35,29.1,25,13.37,Ebook,Tablet,Library,0,Synthetic_Session_Log
S12765,R0335,B113,2026-03-31,07:41,25.9,24,26.2,Ebook,Tablet,Library,0,Synthetic_Session_Log
S12766,R0335,B113,2026-04-02,14:10,25.7,21,37.43,Ebook,Tablet,Library,0,Synthetic_Session_Log
S12767,R0335,B113,2026-04-07,21:42,34.3,31,54.01,Ebook,Tablet,,0,Synthetic_Session_Log
S12768,R0335,B113,2026-04-09,09:25,52.2,43,100.0,Ebook,Tablet,Home,1,Synthetic_Session_Log
S12769,R0335,B102,2026-04-09,21:11,31.0,28,19.18,Ebook,Tablet,,0,Synthetic_Session_Log
S12770,R0335,B102,2026-04-11,19:22,36.7,35,43.15,Ebook,Tablet,Home,0,Synthetic_Session_Log
S12771,R0335,B102,2026-04-13,09:25,35.7,33,65.75,Ebook,Tablet,Outdoor,0,Synthetic_Session_Log
S12772,R0335,B102,2026-04-15,19:10,33.4,26,83.56,Ebook,Tablet,Commute,0,Synthetic_Session_Log
S12773,R0335,B102,2026-04-16,17:47,37.6,34,100.0,Ebook,Tablet,Home,1,Synthetic_Session_Log
S12774,R0335,B039,2026-04-16,22:48,29.0,25,10.55,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12775,R0335,B039,2026-04-19,13:44,45.0,36,25.74,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12776,R0335,B039,2026-04-19,18:32,34.7,27,37.13,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12777,R0335,B039,2026-04-20,17:05,45.0,38,53.16,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12778,R0335,B039,2026-04-21,19:05,47.0,37,100.0,Physical,Physical Book,Library,1,Synthetic_Session_Log
S12779,R0335,B048,2026-04-22,17:23,36.4,23,16.91,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12780,R0335,B048,2026-04-25,03:09,35.6,27,36.76,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12781,R0335,B048,2026-04-26,16:56,35.0,30,58.82,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12782,R0335,B048,2026-04-27,18:48,18.9,15,69.85,Physical,Physical Book,,0,Synthetic_Session_Log
S12783,R0335,B048,2026-04-27,14:46,22.1,19,83.82,Physical,Physical Book,Library,0,Synthetic_Session_Log
S12784,R0335,B048,2026-04-28,07:05,35.7,27,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S12785,R0336,B134,2026-01-05,15:19,34.0,31,7.47,Physical,Physical Book,Library,0,Synthetic_Session_Log
S12786,R0336,B134,2026-01-05,12:05,21.5,20,12.29,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12787,R0336,B134,2026-01-06,19:33,20.5,19,16.87,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12788,R0336,B134,2026-01-06,19:06,38.4,32,24.58,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12789,R0336,B134,2026-01-07,10:52,62.0,55,37.83,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12790,R0336,B134,2026-01-09,06:39,29.2,23,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log
S12791,R0336,B031,2026-01-09,12:40,33.0,28,17.07,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12792,R0336,B031,2026-01-12,07:15,30.0,22,30.49,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12793,R0336,B031,2026-01-14,07:10,34.8,31,49.39,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S12794,R0336,B031,2026-01-15,11:04,28.0,27,65.85,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12795,R0336,B031,2026-01-17,07:23,60.7,58,100.0,Physical,Physical Book,Coffee Shop,1,Synthetic_Session_Log
S12796,R0336,B016,2026-01-19,10:29,36.1,34,18.09,Physical,Physical Book,Library,0,Synthetic_Session_Log
S12797,R0336,B016,2026-01-21,13:41,19.4,18,27.66,Physical,Physical Book,,0,Synthetic_Session_Log
S12798,R0336,B016,2026-01-26,08:32,35.8,31,44.15,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12799,R0336,B016,2026-01-28,15:04,43.7,41,65.96,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12800,R0336,B016,2026-01-30,19:22,44.8,42,88.3,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12801,R0336,B016,2026-01-31,13:57,44.8,38,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S12802,R0336,B102,2026-02-02,12:40,42.6,43,29.45,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log
S12803,R0336,B102,2026-02-02,17:11,44.8,44,59.59,Ebook,Kindle,Library,0,Synthetic_Session_Log
S12804,R0336,B102,2026-02-03,07:33,32.4,35,83.56,Ebook,Kindle,,0,Synthetic_Session_Log
S12805,R0336,B102,2026-02-06,21:33,30.7,30,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log
S12806,R0337,B046,2026-01-05,19:23,30.4,20,2.95,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12807,R0337,B046,2026-01-06,16:32,25.3,14,5.01,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S12808,R0337,B046,2026-01-08,14:31,31.6,20,7.95,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12809,R0337,B046,2026-01-08,05:15,60.3,26,11.78,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12810,R0337,B046,2026-01-09,14:02,21.2,9,13.11,Physical,Physical Book,Library,0,Synthetic_Session_Log
S12811,R0337,B046,2026-01-14,19:16,29.1,15,15.32,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12812,R0337,B046,2026-01-16,16:35,29.5,12,17.08,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S12813,R0337,B046,2026-01-18,07:05,35.9,17,19.59,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12814,R0337,B046,2026-01-20,17:18,25.6,13,21.5,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12815,R0337,B046,2026-01-23,06:54,44.4,19,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S12816,R0337,B030,2026-01-23,07:26,49.9,24,4.89,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12817,R0337,B030,2026-01-24,15:27,34.7,17,8.35,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12818,R0337,B030,2026-01-24,23:52,52.4,25,13.44,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12819,R0337,B030,2026-01-26,16:25,37.7,21,17.72,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12820,R0337,B030,2026-01-27,06:27,36.7,19,21.59,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12821,R0337,B030,2026-01-27,16:14,43.8,24,26.48,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S12822,R0337,B030,2026-01-28,10:20,49.9,27,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S12823,R0337,B018,2026-01-29,06:38,26.1,12,1.83,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12824,R0337,B018,2026-01-29,18:06,45.9,25,5.66,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12825,R0337,B018,2026-01-29,22:45,43.3,19,8.56,Physical,Physical Book,,0,Synthetic_Session_Log
S12826,R0337,B018,2026-01-30,14:47,40.3,20,11.62,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12827,R0337,B018,2026-02-01,12:20,42.9,22,14.98,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12828,R0337,B018,2026-02-01,09:50,39.9,22,18.35,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12829,R0337,B018,2026-02-01,17:10,30.4,17,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log
S12830,R0337,B002,2026-02-02,05:06,20.9,10,2.42,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12831,R0337,B002,2026-02-02,12:33,30.7,13,5.56,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12832,R0337,B002,2026-02-03,10:49,46.1,24,11.35,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12833,R0337,B002,2026-02-03,19:13,25.1,14,100.0,Physical,Physical Book,Outdoor,1,Synthetic_Session_Log
S12834,R0337,B055,2026-02-08,20:57,39.1,18,8.49,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12835,R0337,B055,2026-02-10,09:58,22.8,10,13.21,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12836,R0337,B055,2026-02-10,12:21,47.6,32,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S12837,R0337,B036,2026-02-11,20:19,39.5,19,8.12,Physical,Physical Book,Library,0,Synthetic_Session_Log
S12838,R0337,B036,2026-02-13,20:15,21.9,10,12.39,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12839,R0337,B036,2026-02-15,18:06,37.1,23,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S12840,R0337,B112,2026-02-16,17:55,28.4,17,6.97,Ebook,Kindle,Home,0,Synthetic_Session_Log
S12841,R0337,B112,2026-02-16,08:45,8.0,5,9.02,Ebook,Kindle,Library,0,Synthetic_Session_Log
S12842,R0337,B112,2026-02-17,17:55,20.1,11,13.52,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S12843,R0337,B112,2026-02-18,23:46,35.8,20,21.72,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S12844,R0337,B112,2026-02-21,21:48,18.9,12,26.64,Ebook,Kindle,Home,0,Synthetic_Session_Log
S12845,R0337,B112,2026-02-21,11:46,36.0,28,38.11,Ebook,Kindle,Coffee Shop,0,Synthetic_Session_Log
S12846,R0337,B112,2026-02-22,02:30,32.5,21,46.72,Ebook,Kindle,Home,0,Synthetic_Session_Log
S12847,R0337,B112,2026-02-22,07:03,31.7,24,56.56,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S12848,R0337,B112,2026-02-23,05:47,35.8,22,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log
S12849,R0338,B082,2026-01-28,14:48,32.8,11,1.72,Ebook,Tablet,Home,0,Synthetic_Session_Log
S12850,R0338,B082,2026-01-29,12:04,30.0,11,3.44,Ebook,Tablet,Outdoor,0,Synthetic_Session_Log
S12851,R0338,B082,2026-01-30,20:54,31.1,11,5.16,Ebook,Tablet,Library,0,Synthetic_Session_Log
S12852,R0338,B082,2026-01-31,14:00,20.0,10,6.73,Ebook,Tablet,Home,0,Synthetic_Session_Log
S12853,R0338,B082,2026-02-03,08:41,19.0,8,7.98,Ebook,Tablet,Home,0,Synthetic_Session_Log
S12854,R0338,B082,2026-02-04,20:15,49.7,21,11.27,Ebook,Tablet,Home,0,Synthetic_Session_Log
S12855,R0338,B082,2026-02-07,03:22,22.8,9,12.68,Ebook,Tablet,Library,0,Synthetic_Session_Log
S12856,R0338,B088,2026-02-09,18:20,36.3,12,1.92,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12857,R0338,B088,2026-02-11,15:35,42.5,9,3.37,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12858,R0338,B088,2026-02-11,17:43,23.9,6,4.33,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12859,R0338,B088,2026-02-12,18:15,30.8,13,6.41,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12860,R0338,B088,2026-02-12,07:10,21.0,6,7.37,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12861,R0338,B088,2026-02-14,06:03,34.6,14,9.62,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12862,R0338,B088,2026-02-16,20:54,47.2,9,11.06,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12863,R0338,B088,2026-02-18,09:35,36.8,11,12.82,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12864,R0338,B088,2026-02-19,12:33,61.8,18,15.71,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12865,R0338,B088,2026-02-19,17:48,37.9,11,17.47,Physical,Physical Book,Library,0,Synthetic_Session_Log
S12866,R0338,B088,2026-02-20,11:38,41.4,13,19.55,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S12867,R0338,B030,2026-02-22,19:29,34.3,13,2.65,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12868,R0338,B030,2026-02-23,07:09,38.5,11,4.89,Physical,Physical Book,Library,0,Synthetic_Session_Log
S12869,R0338,B030,2026-02-24,16:03,34.6,10,6.92,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12870,R0338,B030,2026-02-24,14:49,48.4,14,9.78,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12871,R0338,B030,2026-02-27,07:57,27.4,8,11.41,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12872,R0338,B030,2026-03-06,07:20,33.8,10,13.44,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S12873,R0338,B030,2026-03-07,05:46,39.9,16,16.7,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12874,R0338,B030,2026-03-08,07:17,40.3,15,19.76,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12875,R0338,B030,2026-03-08,13:35,52.2,22,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log
S12876,R0338,B144,2026-03-08,19:36,35.0,16,2.61,Ebook,Phone,Home,0,Synthetic_Session_Log
S12877,R0338,B144,2026-03-08,16:46,13.8,5,3.43,Ebook,Phone,Library,0,Synthetic_Session_Log
S12878,R0338,B144,2026-03-10,21:53,30.2,10,5.06,Ebook,Phone,Home,0,Synthetic_Session_Log
S12879,R0338,B144,2026-03-10,07:33,29.6,11,6.85,Ebook,Phone,Home,0,Synthetic_Session_Log
S12880,R0338,B144,2026-03-12,08:15,17.2,7,7.99,Ebook,Phone,Outdoor,0,Synthetic_Session_Log
S12881,R0338,B144,2026-03-15,03:57,23.9,10,100.0,Ebook,Phone,Home,1,Synthetic_Session_Log
S12882,R0338,B139,2026-03-15,15:47,33.6,13,2.23,Ebook,Tablet,Home,0,Synthetic_Session_Log
S12883,R0338,B139,2026-03-20,19:03,37.6,17,5.14,Ebook,Tablet,Home,0,Synthetic_Session_Log
S12884,R0338,B139,2026-03-22,12:40,30.1,10,6.85,Ebook,Tablet,Commute,0,Synthetic_Session_Log
S12885,R0338,B139,2026-03-23,10:27,43.5,20,100.0,Ebook,Tablet,Home,1,Synthetic_Session_Log
S12886,R0338,B125,2026-03-23,20:13,42.3,13,7.1,Ebook,Phone,Home,0,Synthetic_Session_Log
S12887,R0338,B125,2026-03-23,09:49,30.5,16,15.85,Ebook,Phone,Outdoor,0,Synthetic_Session_Log
S12888,R0338,B125,2026-03-30,15:06,25.0,6,19.13,Ebook,Phone,Coffee Shop,0,Synthetic_Session_Log
S12889,R0338,B125,2026-03-31,17:22,31.1,16,27.87,Ebook,Phone,Home,0,Synthetic_Session_Log
S12890,R0338,B125,2026-04-01,19:58,46.7,19,38.25,Ebook,Phone,Home,0,Synthetic_Session_Log
S12891,R0338,B125,2026-04-02,12:50,40.9,20,49.18,Ebook,Phone,Outdoor,0,Synthetic_Session_Log
S12892,R0338,B125,2026-04-05,22:09,34.0,14,56.83,Ebook,Phone,Commute,0,Synthetic_Session_Log
S12893,R0338,B125,2026-04-05,13:29,37.9,17,100.0,Ebook,Phone,Library,1,Synthetic_Session_Log
S12894,R0338,B103,2026-04-05,07:54,24.0,10,4.76,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S12895,R0338,B103,2026-04-06,02:19,31.1,10,9.52,Ebook,Kindle,Library,0,Synthetic_Session_Log
S12896,R0338,B103,2026-04-06,16:16,37.7,6,12.38,Ebook,Kindle,Home,0,Synthetic_Session_Log
S12897,R0338,B103,2026-04-07,06:50,39.9,12,18.1,Ebook,Kindle,Library,0,Synthetic_Session_Log
S12898,R0338,B103,2026-04-10,16:40,25.3,10,22.86,Ebook,Kindle,Home,0,Synthetic_Session_Log
S12899,R0338,B103,2026-04-13,07:19,33.6,12,28.57,Ebook,Kindle,Home,0,Synthetic_Session_Log
S12900,R0338,B103,2026-04-16,10:36,38.5,15,35.71,Ebook,Kindle,,0,Synthetic_Session_Log
S12901,R0338,B103,2026-04-21,16:15,24.5,8,39.52,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S12902,R0338,B103,2026-04-24,16:11,27.9,8,43.33,Ebook,Kindle,Home,0,Synthetic_Session_Log
S12903,R0338,B103,2026-04-24,07:29,40.1,14,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log
S12904,R0339,B014,2026-01-08,06:40,43.0,21,15.0,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12905,R0339,B014,2026-01-09,07:08,39.9,15,25.71,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12906,R0339,B014,2026-01-14,16:36,46.6,23,42.14,Physical,Physical Book,,0,Synthetic_Session_Log
S12907,R0339,B014,2026-01-14,20:21,25.4,15,52.86,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12908,R0339,B014,2026-01-15,18:22,38.9,13,62.14,Physical,Physical Book,Library,0,Synthetic_Session_Log
S12909,R0339,B014,2026-01-20,14:31,20.4,8,67.86,Physical,Physical Book,Library,0,Synthetic_Session_Log
S12910,R0339,B084,2026-01-20,18:12,37.3,14,3.34,Physical,Physical Book,Library,0,Synthetic_Session_Log
S12911,R0339,B084,2026-01-22,14:49,33.6,12,6.21,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12912,R0339,B084,2026-01-22,08:04,37.7,10,8.59,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12913,R0339,B084,2026-01-24,04:32,39.0,21,13.6,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S12914,R0339,B084,2026-01-24,19:23,31.7,18,17.9,Physical,Physical Book,Library,0,Synthetic_Session_Log
S12915,R0339,B084,2026-01-27,23:13,23.5,10,20.29,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12916,R0339,B084,2026-01-27,11:29,38.0,13,23.39,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12917,R0339,B084,2026-01-28,09:10,31.9,7,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log
S12918,R0339,B084,2026-01-31,13:46,38.1,14,3.34,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12919,R0339,B084,2026-02-01,17:12,40.8,17,7.4,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12920,R0339,B084,2026-02-01,16:42,47.7,23,12.89,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12921,R0339,B084,2026-02-02,19:34,44.6,15,16.47,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S12922,R0339,B084,2026-02-02,16:39,48.3,18,20.76,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12923,R0339,B084,2026-02-05,12:58,34.2,10,23.15,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12924,R0340,B023,2026-01-25,04:09,23.4,12,3.61,Ebook,Tablet,Outdoor,0,Synthetic_Session_Log
S12925,R0340,B023,2026-01-26,05:29,30.1,19,9.34,Ebook,Tablet,Outdoor,0,Synthetic_Session_Log
S12926,R0340,B023,2026-01-27,17:07,8.0,7,100.0,Ebook,Tablet,Library,1,Synthetic_Session_Log
S12927,R0340,B082,2026-01-30,07:30,35.4,23,3.6,Ebook,Kindle,,0,Synthetic_Session_Log
S12928,R0340,B082,2026-01-30,21:02,33.9,23,7.2,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log
S12929,R0340,B082,2026-01-31,08:36,61.8,39,13.3,Ebook,Kindle,,0,Synthetic_Session_Log
S12930,R0340,B082,2026-02-05,22:43,8.0,5,14.08,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log
S12931,R0340,B082,2026-02-10,12:48,19.3,10,15.65,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log
S12932,R0340,B082,2026-02-10,07:15,24.0,16,18.15,Ebook,Kindle,Home,0,Synthetic_Session_Log
S12933,R0340,B082,2026-02-10,22:42,25.6,18,20.97,Ebook,Kindle,Commute,0,Synthetic_Session_Log
S12934,R0340,B082,2026-02-10,13:06,38.1,29,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log
S12935,R0340,B127,2026-02-13,18:32,33.6,19,8.96,Ebook,Tablet,Home,0,Synthetic_Session_Log
S12936,R0340,B127,2026-02-13,09:04,21.5,11,14.15,Ebook,Tablet,Commute,0,Synthetic_Session_Log
S12937,R0340,B127,2026-02-18,21:04,39.3,30,28.3,Ebook,Tablet,Home,0,Synthetic_Session_Log
S12938,R0340,B127,2026-02-25,21:13,31.8,23,39.15,Ebook,Tablet,Commute,0,Synthetic_Session_Log
S12939,R0340,B127,2026-02-25,15:22,24.2,19,48.11,Ebook,Tablet,Home,0,Synthetic_Session_Log
S12940,R0340,B127,2026-03-02,07:11,30.5,19,57.08,Ebook,Tablet,Library,0,Synthetic_Session_Log
S12941,R0340,B060,2026-03-02,02:25,40.9,21,3.79,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S12942,R0340,B060,2026-03-02,05:38,40.2,28,8.84,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12943,R0340,B060,2026-03-04,02:17,40.6,25,13.36,Physical,Physical Book,Library,0,Synthetic_Session_Log
S12944,R0340,B060,2026-03-05,16:52,25.9,15,16.06,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12945,R0340,B060,2026-03-05,08:28,42.5,26,20.76,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log
S12946,R0340,B060,2026-03-06,10:27,41.1,24,25.09,Physical,Physical Book,Commute,0,Synthetic_Session_Log
S12947,R0340,B060,2026-03-08,21:36,34.8,23,29.24,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12948,R0340,B060,2026-03-09,12:36,35.1,21,33.03,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log
S12949,R0340,B060,2026-03-11,18:52,9.8,7,34.3,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12950,R0340,B060,2026-03-14,09:57,30.6,20,37.91,Physical,Physical Book,Home,0,Synthetic_Session_Log
S12951,R0340,B060,2026-03-14,19:51,31.0,24,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log
S12952,R0340,B113,2026-03-15,08:57,38.2,28,14.97,Ebook,Tablet,Home,0,Synthetic_Session_Log
S12953,R0340,B113,2026-03-16,06:47,20.0,13,21.93,Ebook,Tablet,Coffee Shop,0,Synthetic_Session_Log
S12954,R0340,B113,2026-03-17,17:25,27.3,15,29.95,Ebook,Tablet,Commute,0,Synthetic_Session_Log
S12955,R0340,B113,2026-03-22,14:04,30.4,19,40.11,Ebook,Tablet,Commute,0,Synthetic_Session_Log
S12956,R0340,B113,2026-03-23,15:11,22.9,13,47.06,Ebook,Tablet,,0,Synthetic_Session_Log
S12957,R0340,B113,2026-03-24,20:21,46.9,36,66.31,Ebook,Tablet,Home,0,Synthetic_Session_Log
S12958,R0340,B113,2026-03-27,19:32,25.2,17,75.4,Ebook,Tablet,Home,0,Synthetic_Session_Log
S12959,R0340,B113,2026-03-27,20:22,19.3,15,83.42,Ebook,Tablet,,0,Synthetic_Session_Log
S12960,R0340,B113,2026-03-29,18:40,30.6,21,100.0,Ebook,Tablet,Home,1,Synthetic_Session_Log
